更新时间,#genre#
07-27 10:30_乒超常规赛第二阶段Day3上午场_樊振东豪取乒超11连胜 林诗栋独砍2分_混采区,https://migu.188766.xyz/play?migutoken=660b940ac01eb48a3c608c719ca3e406&id=ssvAzRRqudxEagOlt4Jc5rEj4AVUbFGKWvM0Bx275zG1zfbF8rTqjmW%2BfBq%2F6TNLJvT8N4iDR1jXZyasS8%2FTWmW%2B1Vd21vzs%2Bm6%2BULv3Grz473qb%2FqM%2FYmZHpJId9Hd1Wr%2F7rr%2BtYj4G8pj43941HVifno0bDjuv3ucKFNfAyXAFBP6Wu3ePoWkrcPfFtlZJbU69DoNwoRnIOjvDPFaVkXsFYTx7mVHkJKp0FNiDATY%3D&name=uIqjUnxIwOBuzUz22yaigGpd9OMEqGgKf7LrjhL0cgRigy7hUdwL4bI7TABab%2FVbkHYM5kimgMqz7pj9U2hj8pPe5fio5thBQtaBNs60fqY6%2FqOMeSTP279OUjXA6leB7%2F%2FuX8rknRPUCgnwsTGBr5xpF6Ih43sVQBLlwNxaDt62c3uUSAN7XIARedtRzTAI
07-27 10:30_乒超常规赛第二阶段Day3上午场_樊振东豪取乒超11连胜 林诗栋独砍2分_[集锦]陈垣宇0_3樊振东,https://migu.188766.xyz/play?migutoken=d63164a3cf99141f6590c624b649c977&id=d2LCtJd9WvTJzAOfgKieVKjldRzMJ5yKdU7AOYlobfNp0tH3afmGusmiaesbxpLB7pXwO2xq5OsjCNuJZji8JObwWq30BavG78y8fsGfXo%2FDM4ceURC2W3hDGMh%2BxCTuYE1OsOCwKARzG6B2XKCrHTa9HcGEGyrlXx%2BR1t4mw6BxFEp7o0VpxgULTq4u4edQkk7XQsvg8W8Uxzu6jkartwLDVkmnbhthS%2FR7agvod00%3D&name=KjMmMQbWOBTdHj7igxJmQh1RWWUSuhJE22DEL5cheywE9lCnceMCNGHaN4aQy5%2BHC97jNTZO0BIhTwq6EDMYGgiRHU5gqq2OG8SCnMnmFmKB6UlxvDz5qZa77vZXcTNuidTmX2xiXlsIGb6SmlFr8%2B3epj9Qv0mHFz9u8KHmYJjY5zABzKcH077Ab42%2Fo%2BKGq6s6%2FvoW7ZIOyvb2uJ%2FO2Q%3D%3D
07-27 10:30:00_2025乒超联赛第二阶段_乒超第三日男团：黄石vs先锋乒羽,http://one.loiey.top:55488/txsport/100002:20255546/343317/1773424000.m3u8?txtoken=f68447c4328c5de9565e0c06a65c89ae684b66e1adb3af2508d3a9b2f815f71f86592d9dbf0792657c3b6bb35833a4482952384adb5c0d96904c11a42ef07c47d8ccaf1354cae8d1dd77a1c5cc059c7ba3a5deaa7d2dcacacfbfcc9cf867b13787642ae2e90cbc6e30d05908d80bcc215654ac8d6130cb0a3a0f89a58c
07-27 10:30:00_2025乒超联赛第二阶段_乒超第三日男团：汕头vs上海,http://one.loiey.top:55488/txsport/100002:20255543/343314/1773423500.m3u8?txtoken=6db29ecba0832c2f8c089d235721101676ce29fb8b66999934c9d4e9ee0f3a0d0eff01d49f3ce50d8eb9e107dbc43710b673cd71bce352ecf3b14f0c0b8d6184e7a3bf1a9f8ab87e481a71061ebf674f185e8eefe2d49b5a6dc07cb61e105e50c0abd0dff9b8eb81d6cea5488fe8bd0cc1c00a05184056250ea809ae0d
07-27 10:30:00_2025乒超联赛第二阶段_乒超第三日男团：山东vs安徽,http://one.loiey.top:55488/txsport/100002:20255544/343315/1773423600.m3u8?txtoken=bd4f8c20db8da13879b0f1360a0be163150a65af913f22836c058a30ae5fbda381d1177ebff84538b8d91f72eb80063966e0dbe7853c1a88032169ed21d41dd8cc04e8a8eecdb740b6c931a968f71e6b7d5d2c2d33fca45a4e5697d3eeffc8c49116c6190cb1177b6b4ee13d3bbd3853e0facd86a8036fe1d6850c44a3
07-27 10:30:00_2025乒超联赛第二阶段_乒超第三日女团：华东理工大学vs成都,http://one.loiey.top:55488/txsport/100002:20255545/343316/1773423900.m3u8?txtoken=daf5a9a673dac77e5c01ddb6bfbcaa7cf174afc7aa893ce1c655bbad96a092cd1c51aab27a09fe2bca7ee9ad6114bfe915bed1c8a277407cd04ef7b045d667cef45ff7ce540c08fb70d742d3c86082c103986eda1124093e0c60d783a7f2dd2bbcc49db0f546e902926ac89149014abaa01f57eae55e826bbe707fb58b
07-27 10:00_2025新加坡世界泳联世锦赛(游泳)_多项预赛：张雨霏小组第二晋级半决赛_张雨霏小组第二晋级半决赛_C5,https://migu.188766.xyz/play?migutoken=47012b5d902206bd9610298e01e6428a&id=cyIRis01omeRe0giBAkMmCVp0ZRHnmYXfa29h5cgCx6%2FLza28c5HfNWrAO7YMgzXjvweR5%2FJKfFXq45uNaYyMfPJDLg3TpPSK6Cs%2FS1TNyhbHl4V%2BMNCG2S%2Fd%2BBMOHhhp6MRqBnxQM1VD4WDqIrm5UcLm9YevijNIhVP%2BFv%2B18%2BauGc97ypm2CjBKf4%2FmDlnDfvAIunX8OqrHYtznUiUXFR6719PLoqVh%2FT4h%2BoL1mc%3D&name=lZR%2F7rkwNGhY4V49i27NgnUdyd2BOkyJf3A2iJuTr8Pla%2FXHi%2F3y%2BuzPs8v9s6v0peTqoGcNGCUaW50lEk9HkoWRuzzHTtZc5VqT4S9%2BYTuo2uLSFeqyJtCtbgNkQ8V3YjiZn6%2FBV%2B3D3bDFNNpkxwasqyfiJIOjUY8X%2B9GSZB9J9kqfPqBtoEcmWXCFRzsMuN7cdWERqKHNc6O2Hqt3BNZYdEbmQM%2Bh7minU1eOTJQ%3D
07-27 09:00_“林丹杯”羽毛球公开赛（西安站）半决赛、季军赛、决赛：武井凛生横扫晋级决赛_武井凛生夺冠_2025“林丹杯”羽毛球公开赛（西安站）半决赛回放：郑敏善0_2武井凛生,https://migu.188766.xyz/play?migutoken=65c4b16fb9a19494d698e301620a0b44&id=%2BqsXTEid1Zq7aINbhj5gjXf8HQdQnFCjYkqocAvTsbVQkNfME2hLLjPCwy7ttnQuZ8F99Gh26qts69u%2FoS9bQZ8%2F3MJlhEh22etyzAKo3DfHD6M7jw1GjYk%2BcyLFzCLm%2BcIqe2criPsE3l2dx%2B7r4a28NdzMupB8NB8Jo4rRYyj%2BS%2FC4Ap6BtQoqpJDRlYJfdw6NHibHXOOKWNOGr%2BQdgFDLsKEytqtCKeSc1anM2LQ%3D&name=kFIW0jull8cKZiUx2bfW2EZq1h90ZTQD6mVn4l8OnNID8XEYiGWAlMjGAOgQjLneOKuM63PbJc3L9AHESx2hK2XQpteJ510cbHk6fVZbAbRAFDDdmf5OaKHtxtFCvg39lj9B3zIc0a%2FJmQNtXu0xoDf5Cz823wtLzLBC0hSdZALgv4bPLvoSGeAESh2Z93Wpoo%2FxUyA%2FsWsvj9IRiNQOs%2Ff5CbjoKmzpu5CK2rHUJNt18eEKMuCh2vz9FBBJF8lPspLP%2BCm%2BclFmy%2B5yZB6H355Ks%2FXhlna%2Fpyi9pnFMOHEeImmZOOHXlTsgP0L0LbqNQ4PS13vMPTiNZv9TJWSN6AgkoEAXzqFmurVsmAAofjw%3D
07-27 09:00_“林丹杯”羽毛球公开赛（西安站）半决赛、季军赛、决赛：武井凛生横扫晋级决赛_武井凛生夺冠_2025“林丹杯”羽毛球公开赛（西安站）半决赛回放：赵建晔2_1顾俊峰,https://migu.188766.xyz/play?migutoken=2b7339f8cdbacc09a7147f2fb3ceb90e&id=QkmTOAwCk2qcTo98Ssvxh3QxlBDMcJNnKDuXBANN4OWDsnWVdRcYS%2B2nnEov0lYa0sz9omQGB13%2BZHS%2BzGo5ieIfCjhMqj4dDZsge7s53i2Qow0A9jzyHHRYspLhKNGoyqb%2BiP0u0Ae0wUNHRGKxyIHEYucVz4CBMwDYwipKD9msRZEH2X76AFZuX%2FlnTay6fVzpPiZLq%2FpC1xn%2FqmdzC9kPjIVoBkY563pXhFeABUg%3D&name=mznkkmJgnTTOM1Tbe2Nsv9RfV4huLF0MMNWUxseHGDvdpieB%2F6o9plme95xuJVJzVKmv3rU%2BiKWI4%2F3klRPl9GAZHDilqrWdeKY49UIeFDazf2fqWfFb1kQGEuFp%2B9jZFNuOh6OtCpksprT%2FdnqVjq3Xos7n1HX5ldl8VJZB8mg4l1%2BCaGaUc0lGuBhyp0pd049YYV91BD4DmgiGGSST6mhNYYYImDKcvNb0ds%2F8CNzqT7LlQDy0H6gteoR%2Bhai9LMqZuprCc9G75Rp6UHQpVZVnTwHCoIoL9drovtWK7Amu4Tz62h2DTDBf96NUtXx82fLiKpvnRrIgdDFa%2B6%2FPww%3D%3D
07-27 09:00_“林丹杯”羽毛球公开赛（西安站）半决赛、季军赛、决赛：武井凛生横扫晋级决赛_武井凛生夺冠_2025“林丹杯”羽毛球公开赛（西安站）半决赛、季军赛、决赛全场回放（二）,https://migu.188766.xyz/play?migutoken=5c2014c1dcd8dd231a9e03c3bfdd279e&id=%2BQaXcAkPiFF14cD%2BPRapDCMCUfHdjU8vSij7rvpRBiw1mERbsLu%2FeexGw3%2FMvPW64Kl6Mm3q9sq2EBKzkw2XQL624%2F%2B%2Bn6Ib9gm6WxjGocNb01ZpmYiVcNX%2BYZS7i5w2B2JTf6pRUkMztxlgq24LK487SKGCSYuQHTlmicJVjaEKQV3WTj0mlRHBydJurNShQ%2BTLAO9QmACYVhkLTtNI2gjqv4tm5TnSfxKf05yiBQ8%3D&name=kXuyM6AH0hMTSQVOnFCcAO%2B4twelo2B6L3LYsCKZGTi0Es4V9z%2BOxWtsGQ0kw1utim5HsFs%2F66kuGLG4OsmIru4a4vBge7yxQiV%2FqktS93Kj7jZ7i0BYngiCHmj1AtqNFgfDVznXiIBm6BQbdnn%2F3ErwRlssA3cxJHUcuCUiYDyYycWPdG6F19sGrbsEmFKSK3JEqoYt%2Bi4ct%2BF6jawOHnCEIvEAQi8T1aS89Ik9ydcOdkWDDBpDt8uWLrhcHBu7rkunKZbCxAHvop8Nn4FP0GRsZkdwYeUdTxCucX6L%2F5o%2FYbMKVnVWzQHpdCzvKQMIPE7k%2B%2B%2FQ6igZx9pvKYZEpfRRlaHgQPzKHP5L8J1NXC0%3D
07-27 09:00_“林丹杯”羽毛球公开赛（西安站）半决赛、季军赛、决赛：武井凛生横扫晋级决赛_武井凛生夺冠_2025“林丹杯”羽毛球公开赛（西安站）半决赛、季军赛、决赛全场回放（一）,https://migu.188766.xyz/play?migutoken=4f4b947283123b2af770980fee7226e7&id=akjqXmT0J5Ti5A7NIcBUpAd7aSwgaC%2FojbzRplqGayNbjOiI2LmASM1PDDjz6GX2%2FqiQAGsEkKBbQvJBHPHuM7PUcaxcTEMPxFZh1fgc%2FsJEEVJLV5arShXfTQ1z%2FUtO7F95I%2FXEDFRTbVmFy6yQfeDAbmM99r86dE7fV4eGK34GE4wcjEWMkccf4G4L1b2Lm1zJpUwzgofJ0YZv%2Ff3Y2f7NHPbKbgzXfrT%2F0GE%2FOjg%3D&name=niliwMaqPz%2F9EuUDKLxlX3F9Eo9%2BbOjKnk7kKT5qe0CrYTMyT7auXw1WP%2FI9%2FCeQGud%2BEk4BHgTPQQh%2F6ZhnngkUDDxnXyuBRO4VqF%2B2M8v6b1as%2FOpfS%2BzLnKWqij2L6n%2F%2BclnWL7U1205pc2qekq1gVZI%2BEohZD1ckjGhyBNcoeyaV4tsQNmpaEETg0IIif4eWShf0dV%2Fr%2FKXBpUJJEDHbQY5wLm%2FYTj5TkBqJgUOGjWF%2BYpA4n%2BgwIWEFo7Cj%2BpmeZmg40Hf2CzvvPzqyrqHzfSPQB9SaP5GkmYX8fOC2WGV2Q7%2F70VfY14m1ak0wPiHYUX4xJn9cjM3TAus8WoG3rJvkPaNsN9bGL%2Bvkdb4%3D
07-27 09:00_“林丹杯”羽毛球公开赛（西安站）半决赛、季军赛、决赛：武井凛生横扫晋级决赛_武井凛生夺冠_2025“林丹杯”羽毛球公开赛（西安站）决赛团体赛回放：神木羽悦2_1川水说,https://migu.188766.xyz/play?migutoken=06663c96c1345f221d8b9bbbbdd4b9e7&id=gZ8pv4EqAn8nEh%2B2dKYUOaB2hgvHv9x9Whg6TFr3UUFDjJcIqN1N2%2B1gp0zgIofmrk2vemdrNHDCvAB%2FENDgRl%2BRVRZYCyVjyiViOwmDaUX%2BnoJlDQbIzL4oVTLturbE4AKECgU6G1FMR2w5cw5XOnds5pePQU3Yp5iWItOHPCT3CYc8etmxSNf2r3rKtyQj9%2F98I3yINO9NVVc%2FgRfHdc3sTJNABkVlX%2FK1mR3DyCA%3D&name=2Zm6klfEKeDPnxp%2FwVDt9hSr%2BlI5Vc%2BleEUW2vFCZgVCL97kSrUhhyV1JIHgyvxDxC%2Fl8k9VzV4G8CRR4xJq9magnZ1%2FByF3BS6LQMSE%2BfEMzUS%2F%2B%2BxlAdwmPG%2FUuEjL1usMVQQEnQNSm5ZvDC5l1CO3tFKZhXiQnvhX45O6%2BrBQSfaW11rgkSdbLn%2BPL6riD6GnftpZJjzpYa03Gd3CKlhmKJmt9QlMDwNpeDMfEaUwPnlBhvBfZR4PKrZqicISKnzVDQ1Sx5dEJJ14rMYdnpbTaSemn3jdvdvgCLiIYsCo5qOOpCSulq7R1qVYlCzfpLVQgAhhYs1exXfZdpNPkDj3ChU%2Fi5MT%2Fp3w5Q3RrtU%3D
07-27 09:00_“林丹杯”羽毛球公开赛（西安站）半决赛、季军赛、决赛：武井凛生横扫晋级决赛_武井凛生夺冠_2025“林丹杯”羽毛球公开赛（西安站）决赛回放：武井凛生2_1赵建晔,https://migu.188766.xyz/play?migutoken=98e4c153b186152a1afee93dcd7597d5&id=quSTYvjb8h2uK4FQG3zmLV8%2ByeyQL2siAZyAlO921DUAKXlH45c5iR4bUOVJihIDbC28Jtb%2BdH%2B8w47Iqh267Pvku%2FToNhY6gvJ7jP%2BbKa6q3UaXqp3cFagSt605ex7tADSC8XiMs%2FtX%2FjNIsHBalbM9BWVxgzpnrmnnxMOCVRbCA1Spl5Cha1GvrHa7UxzZenNXloTmbRm0Zcf3OCzXaCpp3y%2BFDG8%2BotRccke3srg%3D&name=AD5BaJkY6seIZ259JEX4OL0Ab7qqRNZAo2kiboHa0DFRfl2kLDKVMf57xQK609xNTTGKX2AOihVL81WeXfWp1iTCvKnR%2FBXzA3l0KHpS9M%2Fr1iZnXxOIx7KeO8hm0QhRIfIu74fKYcRXX4RjgaqOHDwwpph8FugJfjySjkS8VME8741Kb%2FATTBoZOKNiHTS39PPopHfvZHSG6lLRqUJZ%2BvTZkp8SWN1DIaGlN%2FBnNDhXxRw80KN7MXbaDX2ra8aHsQXUgoQ8tJZYshJVQbFat%2B0B%2Bcobs0DXsE02EzBA%2F%2FbBFqlLBZ%2FuigFZoN8dXcnvybLDhNfcsGfErxeNsaO1MA%3D%3D
07-27 09:00_“林丹杯”羽毛球公开赛（西安站）半决赛、季军赛、决赛_“林丹杯”羽毛球公开赛（西安站）半决赛、季军赛、决赛_西安站,http://one.loiey.top:55488/migu/956581767.m3u8?migutoken=dd8aeff9f18dbd73f776382ec41841e31d7df1ed3c75ef55bb0f63d2cf3122cc2874944f5df02172a307c477bbb424dc820e63d391e6e2dcb5f3706116ec5b580e77dc76a98fc149e21b995b
07-27 09:00_2025年西藏林芝南迦巴瓦高原体育大会——林芝半程马拉松_2025年西藏林芝南迦巴瓦高原体育大会——林芝半程马拉松_2025年西藏林芝南迦巴瓦高原体育大会林芝半程马拉松全场回放,https://migu.188766.xyz/play?migutoken=f24b80e25626362504a2fc080cca4ab7&id=BP0B4DDFIvBMZU9%2FemK8LffOIMGG%2BM0EaE3b%2BNvCyFX6MQ3gzh5D0RNIQ1OTB0QjfP8BxRlWPYrLGyeETME8qarAsNNbNt2Y4jUnEGIH8FJ7aUOEjsHwFQ9fc%2Bi8czNm5KrH4Tv129JQO7lW3Vl0s5QQ5w4YOROD63bNvegWHY0C844kO81QQSxB4G463NKR%2FfcGH73mYPANazPP%2BnWfxVsag%2B45DiRbhHv%2Bc8lRA3s%3D&name=1c9x3ipwKzroVbveWtYSxEAwbuRKaMhahd1aI55vWgSglal4z8PzCuryv9JGkeGLp5Z4%2BVPuz6ri1XqHiqx2k9lyhX4ydpsVTBv42mAjAKkO1A9YznNmdmgCExLboJ7ufU3RoCSlenem3r5LfGEEfuFvtPspOtb5iLfV4YDRNpbOTjGKR11w2i35HJ3eGn2mjaEOHFWGBAxXNMuoqdfaiGqG%2FkX4Owe3bDWXy3%2FbtVtqcrDFB9xlV%2F0h72Z9wbpqbWEln37CLhmTpvFbG1utuJZ3FT7MFeFIz6IKoW9wQeiQ1Bl6RwQVR15uDVWG4dncuvKaZAI8o7xXk7XLVwwI5VRsmrP4YhJE7OruXxC84lQ%3D
07-27 08:50_2025年西藏林芝南迦巴瓦高原体育大会——林芝半程马拉松_2025年西藏林芝南迦巴瓦高原体育大会——林芝半程马拉松_清流播出,http://one.loiey.top:55488/migu/956562862.m3u8?migutoken=0d97db4c4f71bddc8f2b592ffccc6fad6d7543769dbee69e7a32dd9a549a48d69cb625e67e126b41cc9d3770e77c2ebd1d170c1afe8081ad1efea6f60649ce30e0a6661f285f6feba647c13b
07-27 08:20_贵州村超20强决赛day3_贵州村超20强决赛day3_分省,http://one.loiey.top:55488/migu/956503683.m3u8?migutoken=2716b651d02ed14d5f24322d955c2ac02f8eea9c72729d8820cc8d1d4da094841e266531585f2b713352e7121e476e4610289fe257e9a9e52c1406a3df0c2de060cc7b85d754643e7d8febc9
07-27 08:20_贵州村超20强决赛day3_贵州村超20强决赛day3_2025贵州村超20强决赛（分省）（一）（20250727）,https://migu.188766.xyz/play?migutoken=d08ac77c7e539b2b1712d6e38a08c4ac&id=L64af8Qd70vFJX4boUqYGkgaYeihwbHl0S907S%2BRb7bRSAJrk%2BOFt6x5N9LsjjNQ49exOgmigFTaWAir3vGkJbOdBeLUXRnNECTGkjxk9ffhd%2FRP8nex2OwMfetrkkZH4LKMFQvBB86bVbmtfJesX52QfY0JHCJXIi3sKjMsQhoGOEs3ja4tUEXQfmhVpJF5jsw5vsktsN6lms%2BCwLdvcnKxXc6%2FoX29%2Fjc9iMWE%2BjQ%3D&name=1YGLfA6cMRalJSzpdh2W2R0P1UkcIkGTXgz%2B7%2Bac8pjlLjqpfwf1g4zOYvbq2MWdHaLYctC9%2BNzkThgsPT1YziPMXZngSs3AUlAaVGvXy6bzxHPtjrBI%2FC%2B8LXrE19GtQ6cxxYG3lrAFVYvGwUCRacIAKb56p%2B8DrXOR7wlEjbz%2FzpRMvg56t4n2coR9fBLLyDAcgnlOSNBM8oFAG5km8w%3D%3D
07-27 08:20_贵州村超20强决赛day3_贵州村超20强决赛day3_2025贵州村超20强决赛（分省）（20250727）（三）,https://migu.188766.xyz/play?migutoken=dd759d2fdcc8f3a9570c6a7a691e18c6&id=wuaabkvWuhDBsDO5WWex7VnJ0wrfh6miIFTvKITlkHPpOpPii8CMgsHi9KDtfs9zEMiTtum6dNnQ%2F394jByHcByCGtkiAE6nIh5BqLz%2Ff3jDLXfFLVC9%2BRkcC9ZeCEMz2QJMwLO0LQ7tOD5y0RL3Z2Q6nrvr%2BHJhvzhnXhQc1pRllnHQSDwyfHGl3wB%2BQC8kd0mOCVakqUWhihlRj75epYetvC5AroDacmXXHZJudlY%3D&name=%2BYxi%2FuP8Vphm4L3Ltr4nEK2X%2BJpQc%2B3fL7W9WodGq%2FCHHMwVDrj6H87iw0unH7dk42Nlh7Hj15bJpPbwsb2FeiUG4Kezypo5EDBXoBmCV0345UtJMg23QPb4fdyq8fOvij0VKfkQmMzRIOWIE66A5EhYya%2FcnTrtLl3jYsWsD4AOps0aneeSBvIdeyibXDzbWxHjZRJXprvfLmpQ%2FUrxug%3D%3D
07-27 08:20_贵州村超20强决赛day3_贵州村超20强决赛day3_2025贵州村超20强决赛（分省）回放：两汪村1:0龙泉井村(官方解说）,https://migu.188766.xyz/play?migutoken=d898aaa5242ef582f49d358a34169a2a&id=fw%2FbnePbaHUrnxu4uT7FuA%2B0eTUP%2FgC4Pewp2E0IO9bNiq%2BPmGol0Hg5JE6AiyN36EyqJ7AfMTPn8%2BlmmQWQvsbwt6KVff9buLeqOwejUZtFCoJqlAdhhOzuH9l2ZFnDr8IFxw4ZGE3LCcIW6UFAMDybX6osg1DVZ%2F2THXAV1SYSy3rjJzwbhZhvYgg547DT8KKn%2FMejmCubI9%2BWdZCY6iNUDXSbZOG2G9yyEFMN7BE%3D&name=lhgUNsk9kIix1ON6PLs1NLWC84gYSP9ZTPWjq5IqYm3jSHFalQT6Z%2FCjNySsCOXKmGcz9U1FWtzKeeIuK8K6TfiAvR%2BP2ODUClhlrmqGGn5B7yarYxk72w2bzdIAWhv6yyyhsHBPebKuas2Mu8MnG5YDCeaACjxLaGiDIpmFR2YWiLcoLPyNK7SwfZdUt1y%2FfmQ%2BbmCXD3L40v%2B07DfaGOxWVQSRrtiPQBZjep3LdlE%3D
07-27 08:20_贵州村超20强决赛day3_贵州村超20强决赛day3_2025贵州村超20强决赛（分省）全场回放（二）（20250727）,https://migu.188766.xyz/play?migutoken=ed7424727a3050fee6af854f69e35501&id=C5KG8Iuu3JznKHL7z%2BD5NEUC1LU67qkSfxhoRKZXy1SV2coJml4vTDAG0ulkMX%2Blpo6UjymPZOib4VM5rhqoAWOdFvKb4lUIyeDW6rGMH0IahtcLcCTnYfkiygpDGowkI74jl4BSASLbwsBeS6WUE2lHTCocWLm9RTH20xVYSF%2BErRpuk0qPgEQc5rXWdJ1RwNTKKOjXZx%2FO8%2FJa9mnpQVErSegDmFnwb%2FEGv0sCkng%3D&name=hsYQ40ixTQ0q8DWURjQAcAY%2BEsA73%2B4YaggKY9Q9hj%2Fhx99cA0UExNMrav2bekNIuJcHGtwDpBxWImtLUc2uA2%2BGnzNoLOypCqAB28aJQ43vSCVciuaTMnOVYah4Tal2OQG6EI3Y4Gs8NZLm9%2BkTM6%2BxiKb4pUfhieVjkrbq4DyynlsGp8IQtbw5kHnDHsMGOsu2Tw5hDl5aYiDatDPY7Wif%2FRNU3ZC5y%2FptWfjP%2FzA%3D
07-27 08:00:00_WTA500华盛顿站决赛_待定 vs 待定_赛场原声,http://one.loiey.top:55488/txsport/100308:22821/343012/1388030100.m3u8?txtoken=861363e95b11068793f1eb1c801a027696aed7adc588f9f3199699283f31b4d4c9431e693ab899f1745e6a540a7e2b764f0fe2c9eb1e2f0f02d7c3938395a23a4593c18f031fc080e528c41f99ed909d98922e57bf10c3e887f90c91fa9685a0703830645a53736779ed7c362301901b0b62580605e72117d1e32c1c45
07-27 08:00:00_WTA500华盛顿站决赛_待定 vs 待定_英文解说,http://one.loiey.top:55488/txsport/100308:22821/343012/1388709900.m3u8?txtoken=7e6b1c61e4a1c2ba33e96eab1766777eebf483a56ed72b6822cb690677c53308c60def56fb441ab64a3897ab05acf11380e5503fa57019225dcc3fe372fb09789d687d40d5b69cfe5df2fda86413e64b6cd07f0db8b9ca65db6e5bdfea590dac8284b2bd69d3b726599e94f1b113197b8fa051a8e5fce2f225c4e69a0c
07-27 08:00:00_WTA500华盛顿站决赛_待定 vs 待定,http://one.loiey.top:55488/txsport/100308:22821/343012/1772697800.m3u8?txtoken=be94958b732c81f74d341ca86d234e0eca6f69936ea9e992fcf9054b67c4da1f955b11b8794c2b897c7c0703dcc7c7dcdfdde58ed49b3fef50e1b28596985f410e72e2d45d5eecf303dd559e491f67fddae38184af2a5ea0982fe33bf8555911c73029318212de2d07056f091c9f5e4c7d18c1a71b633be7258035bfe7
07-27 07:30_2025润泰翡翠城中国田径协会10公里精英赛_2025润泰翡翠城中国田径协会10公里精英赛_2025润泰翡翠城中国田径协会10公里精英赛全场回放,https://migu.188766.xyz/play?migutoken=c38e431fec1cf30980fa98f5deb106e3&id=%2F%2BU%2Fvnzt%2F%2FwyLnJAQgTdIfDwkmFsTOtk3MvE3TZatuIk0lTNG9ww8aMl80yh6nAeWT2MMS7sH0KOBvtCN4SoCTW4L%2F31Lz5LScQOzOtggWamtyAV4E0GdCQatRu64lY5F5D5YTxRKfufE%2BH5%2BUfn9YFsz9zvAMbATd3CC6FmvjjeFXQllkGSiLkGuSLA9U%2F%2FRwt27E7A1Ho0hwKbgJd%2BmRMeh09%2FyAQ7pbNVmwmFGoI%3D&name=nl6DDVgtLD1gqFgSRhddSheTKxHri2Eh7ZZQaSD9yE1i2OQq%2F6hpP9GMLxCk1OcbI1DR0%2F5yqFQxAzmUGd7%2F6UavRn3dYd9PysNaM1NO7%2BaV4b8ql1mbanPN8lPqwg4FWCdDEdE10bYnFNoLE9kX1fvjNeqqxTJT35otvYwsqdWkNlsmWDw8xk78z%2FMpvgMPlwm3p2iHrC56gDEtC%2B8z4UkvL%2Bc%2BErdh%2FpvHQeQTCjThawRAbhYmT7V1904JJz1D2Lp0q4svyv5hPwX4jvjJyw%3D%3D
07-27 07:30:00_WNBA常规赛_华盛顿神秘人 vs 西雅图风暴,http://one.loiey.top:55488/txsport/100020:11022500160/342606/1772603800.m3u8?txtoken=b4d68255c27400ac88f2c24573f1dc3ccc89eddefb514e957855aaf93da1ee40b0a9a4f94e5035501fc6d42be54e68423002e0e7008d8d7705a362121cc67f4aa29540f5c23110afa632b4d11fa86f0c40de7bb9e58c924d6972b4e6c066f5282c4ca28c686b92b95e9292e1e366556b67647fc56a717d5e980b52aef0
07-27 07:20_2025润泰翡翠城中国田径协会10公里精英赛_2025润泰翡翠城中国田径协会10公里精英赛_清流播出,http://one.loiey.top:55488/migu/956562832.m3u8?migutoken=a170a2dd479bebf1b38ae1944bfff2fd8b5e6fcefc526c9cd919049764269d084a7536055b9f044e34f12d4018d5b3e68047b1604cf137afe2774ed267328bd8783219212b26ed44557958d3
07-27 07:00_英超夏季联赛_曼联vs西汉姆联_[全场回放]曼联vs西汉姆联（刘焕、贺宇）,https://migu.188766.xyz/play?migutoken=b3a05d218e1619c422b944cc18878fcd&id=7hv8skUbC%2BFj23w1TiAy3b3%2FpiiBLqXPIJFdnoNEftRnf42YhBPtn05%2B4d5LvLnSTDpsddceBz1gRhIjV1GLAhqboGPtJEzyV01xfssZdsxwAUEemxp1td%2FFYZWQ1jODPtIPrK6oCmnceA%2BLAV3A7utl%2FCjj8HaEqyDHAaN4r4emx4mpq7YIayneqw287EOFdSSobHhPavgHLfjwzWbeqgRzb%2Bk%2Ftuv6uzpNMEHmNWQ%3D&name=soNDk8ecYEanLk%2Bjx%2BRVp9bCGJ7UhSy3g3LzstMJMU1NJPjWAfUP5QuL6FH5r%2F4pzgVl1PuUo0QhejCd8bMhp%2F%2Bfc2PWkms6auOzkgpR9jO6BFBLkFe9j%2FPPXkMm5xdPvjHUT2Gk8wd%2FUK9XlEBCAPIm8UCbA31baeqFKmTV7rc%3D
07-27 07:00:00_WNBA常规赛_纽约自由人 vs 洛杉矶火花_英文原声,http://one.loiey.top:55488/txsport/100020:11022500159/342605/1772602400.m3u8?txtoken=e4f7c33843c627c632d0880f4fc17a1a37ae91e900a6c1485d1959a2d0ff05fa5e0695a4b2a40fc0d94a4fbff4bec2c6f95d8cd774ebad1ae459c86d722a819b3cd76dee5b14673294331c966358fb8d83fe4d18eb2b6a2d657c7452e53596414956df31547820059db2314848b2dff76ef66a1b212a84f220bc03beab
07-27 07:00:00_WNBA常规赛_纽约自由人 vs 洛杉矶火花_石楷文,http://one.loiey.top:55488/txsport/100020:11022500159/342605/1772602300.m3u8?txtoken=5ac8cf5e5579c7a6d7d84e9b1bf6fd988507e0cfe8e24655c7299f77ed1874cb4bd83774ed1348c5278b653d5088b024bbdaed4d39ca29508a0e6373722bc5537deb0a2c0d2a739acb7488f51df373e9e999809b6a504eaa900da75670b15adea68260d7e3632c4a26406cc66f0262fecaf70fd155e7f9253509ff3c19
